Action,Tier,Reason,Survivor Company,Survivor City,Survivor Phone,Survivor Stage,Survivor Status,Survivor Activities,Survivor Symphony ID,Survivor DB ID,Loser Company,Loser City,Loser Phone,Loser Stage,Loser Status,Loser Activities,Loser Symphony ID,Loser DB ID
,REVIEW,"same contact, different phone",Checkers Drive-In Restaurant,De Land,386-943-9277,new_lead,prospect,0,c3580148-d3e6-aea0-aaff-520bc0dafd85,985416b2-1813-4266-939d-9872c5f9e743,Howard's Restaurant,Ormond Beach,386-673-1222,new_lead,prospect,0,aa9f9e3c-5489-fe7c-4c7e-520bc354c135,a2014c0f-7bbe-472b-9883-e63eaa290f75
,REVIEW,"same contact, different phone",Mc Donald's,New Smyrna Beach,386-424-1533,new_lead,prospect,0,e67336c9-d9c4-2da8-2181-520bc5decc87,37e3c4cb-b8c4-4473-b2c0-0da10108caf0,The Eddy Corporation,Palm Bay,321-951-8980,new_lead,prospect,0,d35c43f1-e126-264c-1441-5555c4782a37,88cd7a47-4a08-47ed-939d-5376caffe13f
,REVIEW,"same contact, different phone",Hungry Howie's Pizza & Subs,Melbourne,321-253-4949,new_lead,prospect,0,4d3ebe5e-4de9-81fa-b81e-5555c61de82c,1a37ba8d-ba82-430a-9ac6-a8b8fc91d838,Hungry Howie's Pizza,Orange City,386-775-0550,new_lead,prospect,0,cfd40fc2-f899-ef5f-4be6-5540b974bf75,b1ae34eb-4051-4ecd-8aa6-01cb40b5ace4
,REVIEW,"same contact, different phone",Mc Donald's,New Smyrna Beach,386-424-1533,new_lead,prospect,0,e67336c9-d9c4-2da8-2181-520bc5decc87,37e3c4cb-b8c4-4473-b2c0-0da10108caf0,Shawn Sewll,Melbourne,321-726-5858,new_lead,prospect,0,4a12ab8d-cf85-71ee-c8c7-5555c6cf06ca,e81db0d5-1d50-41a6-8b6c-be06de736fb8
,REVIEW,"same contact, different phone",Fps 192 3145 Inc,Melbourne,321-728-4267,new_lead,prospect,0,ab07c5b5-497f-569a-e5ca-5555c6e547d1,eaa4ddf8-4b00-4f04-b80f-a6373a4acea3,Checkers - Fps Wickham 3146 Inc,Melbourne,321-259-2222,new_lead,prospect,0,52cc100d-9bf1-9706-68b8-5555c69bef2b,ecb8d5f5-99af-4061-87d7-90a6d2a843e5
,REVIEW,"same contact, different phone",Mc Donald's,New Smyrna Beach,386-424-1533,new_lead,prospect,0,e67336c9-d9c4-2da8-2181-520bc5decc87,37e3c4cb-b8c4-4473-b2c0-0da10108caf0,McDonalds 11307 Net 28,Melbourne,321-254-4357,new_lead,prospect,0,79270332-b2ab-49f9-4faa-5555c653b9f0,fe7e13c0-39c6-4335-bea3-f6d9f05d68d1
,REVIEW,"same contact, different phone",Boston Market,Ormond Beach,386-673-9040,new_lead,prospect,0,7cc10d51-980e-5beb-7cfb-520bbfe3bb3d,fddad60c-2569-4030-b324-c976019d740a,Boston Market Corporation,Melbourne,321-254-6549,new_lead,prospect,0,e343c6d7-d056-7ba0-425f-5555c6dcb778,5e2e3385-9b10-4f1c-a261-9a1277eeed63
,REVIEW,"same contact, different phone",Firehouse Subs,Deland,386-740-8700,new_lead,prospect,0,decf1640-68eb-e86c-0c13-520bc239b7bc,ad19b48b-7473-4630-b801-32ba82c04823,Shore Fire Inc,Rockledge,321-302-0009,new_lead,prospect,0,1aff0f06-48e2-9145-9386-52d42aed2542,43715cb5-38e4-4bb7-ab2b-04f1308f7337
,REVIEW,"same contact, different phone",Buffet City,Orange City,386-775-8800,new_lead,prospect,0,43f08cd1-1a90-ab39-99d4-520bbf684a40,4cb7c204-397e-41f5-b23d-6f308b24b1ed,New Century Buffet,Merritt Island,321-453-1117,new_lead,prospect,0,b2c5f9d6-fc2f-0d2a-030f-52d428df0aae,5404018f-7904-4470-a982-24b04ee96a0e
,REVIEW,"same contact, different phone",Stonewood Holdings LLC,Ormond Beach,386-677-1167,new_lead,prospect,0,f2a747f0-b798-6fe3-f87b-5555d18ac662,c4a3c060-de23-406a-ba74-2ee9186a564b,Dish,Ormond Beach,386-672-3567,new_lead,prospect,0,d2697987-de79-d05f-d2a3-520bc10781eb,3d6e5812-d20c-433f-bcce-50505d767ae7
,REVIEW,"same contact, different phone",Booth's Bowery,Port Orange,386-761-9464,closed_won,prospect,0,288f933e-d30c-2a65-591a-5230ba7b9253,1ad8774b-dc98-402e-ac84-ef09365f587b,Larry's Shack,Cape Canaveral,321-868-7101,new_lead,prospect,0,2745359f-0fa0-174a-9e31-55b534d9f31c,cde259e1-0521-4acc-a851-cae236195a14
,REVIEW,"same contact, different phone",Webbers Steak House,South Daytona,386-761-5982,new_lead,prospect,0,458c075f-2ee0-4e4d-7d8a-520bc928b27e,94e65be7-9e41-4235-823a-4c0574ffc678,Hampton's Drive-In,Deland,386-734-3660,new_lead,prospect,0,a60840b6-81fe-e263-33ff-520bc349703b,b5b1dc20-54bb-4187-bd81-a9933005757e
,REVIEW,"same contact, different phone",Webbers Steak House,South Daytona,386-761-5982,new_lead,prospect,0,458c075f-2ee0-4e4d-7d8a-520bc928b27e,94e65be7-9e41-4235-823a-4c0574ffc678,Hampton's Restaurant,Daytona Beach,386-253-3889,new_lead,prospect,0,a30f9efe-1c9a-bcb0-bbc8-520bb75f8bb4,bbd45274-557b-41f1-b922-813a7eea87ea
,REVIEW,"same contact, different phone",Hampton's Restaurant,Daytona Beach,386-253-3889,new_lead,prospect,0,a30f9efe-1c9a-bcb0-bbc8-520bb75f8bb4,bbd45274-557b-41f1-b922-813a7eea87ea,Hampton's Drive-In,Deland,386-734-3660,new_lead,prospect,0,a60840b6-81fe-e263-33ff-520bc349703b,b5b1dc20-54bb-4187-bd81-a9933005757e
,REVIEW,"same contact, different phone",Beef'O'Brady's,Port Orange,386-304-4800,new_lead,prospect,0,9fb83d1f-5289-12f1-b8ee-520bbe38fd85,f49f3b32-5849-45ff-aa36-a5b64b971c1e,Beef O'Brady's - De Land,De Land,386-822-4633,qualified,prospect,0,2df2f042-9599-3d8c-04b3-520bbe794c18,d88f6a62-9e4c-4f76-858b-5c9b15347d02
,REVIEW,"same contact, different phone",Beef'O'Brady's,Port Orange,386-304-4800,new_lead,prospect,0,9fb83d1f-5289-12f1-b8ee-520bbe38fd85,f49f3b32-5849-45ff-aa36-a5b64b971c1e,Beef O'Brady's - New Smyrna Beach,New Smyrna Beach,386-424-9292,qualified,prospect,0,bb0fbb0b-adee-4544-9672-60da3c80a746,e87f138b-3bff-4fa4-9bfb-90fefcfe862e
,REVIEW,"same contact, different phone",Avante,Ormond Beach,386-615-8135,new_lead,prospect,0,10db1b06-ff56-f2d5-1c91-520bbc4c816b,0943eda1-2d0f-44c7-b86c-1ab9cc7f6d9d,Carlton Shores Health & Rehab,Daytona Beach,386-258-5544,new_lead,prospect,0,8cb60248-509e-ca63-318a-520bbcb5a63b,ec6be1ec-8083-4437-bf4b-03d2424757bd
,REVIEW,"same contact, different phone",Fabulous Fifties Diner,Cape Canaveral,321-690-1900,new_lead,prospect,0,4a4ed6a5-43c8-a14e-36c2-52d4233f0213,7c3d4f1e-8721-4469-ab42-cf3711fbe095,Fabulous 50's Diner,Cape Canaveral,321-613-4700,new_lead,prospect,0,b94b48fa-faae-6618-088e-54d244893d58,0f74010b-52b8-4d43-9b1a-64b875098655
,REVIEW,"same contact, different phone",Pineapples,Melbourne,321-499-1400,proposal,customer,1,7bb7a0c0-3d9f-4b90-4f61-698e6175c5f9,ddb42c77-75ec-4ba3-a483-f4a354d14f05,City Tropics Bistro,Indialantic,321-723-1300,new_lead,prospect,0,ab950fc9-0d6d-ea7f-da12-52d421ab109f,91c3de2c-1381-450b-b8c9-191771ea4120
,REVIEW,"same contact, different phone",sonnys bbq,orange city,386-775-9900,new_lead,prospect,0,95f1a79a-2e32-37d2-4a09-5e6a3ad1ae2d,cdfb4069-2cec-47d9-8fc9-9b10f4371823,Sonny's Real Pit Bar-B-Q,Melbourne,321-242-4600,new_lead,prospect,0,97942104-54f0-ea2e-2145-52d42ac86c98,c82b30f6-04eb-4ba6-ab77-c74f29c45922
,REVIEW,"same contact, different phone",Inlet Harbor,Ponce Inlet,386-767-5590,closed_lost,prospect,0,73344777-9111-ca91-61a3-5239f6481a47,80718771-5f22-427f-ab25-56b465a6b953,Rusty's Seafood and Oyster Bar,Port Canaveral,321-783-2023,new_lead,prospect,0,80ad45d1-e0d0-30b2-e07f-55b5320bd97d,f660b005-8bea-4fef-9b9a-395f4d2368d9
