01/01/2026 - 01/31/2026
Franchisee - Sam Merrill
,
"Invoice Date","Description","Quantity","Rate","Amount"
"Cape Canaveral Hospital: 01/23/2026 10:22am | Performed"
"FF","50 Pound Filter f2, 70 Pound Dump f1","1","Charge: $74.00","$74.00"
"FB","Total Waste Oil Collected (lbs)","56.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$74.00"
"Cape Canaveral Hospital: 01/30/2026 06:56am | Performed"
"FF","70 Pound Dump f1, 50 Pound Dump f2","1","Charge: $74.00","$74.00"
"FB","Total Waste Oil Collected (lbs)","96.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$74.00"
"Caribbean Jack's: 01/02/2026 11:04am | Performed"
"FF","50 Pound Filter f2, 50 Pound Dump f5, 50 Pound Filter f6, 50 Pound Filter f1, 50 Pound Dump f3, 50 Pound Dump f4","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Caribbean Jack's: 01/03/2026 01:43pm | Performed"
"FF","50 Pound Filter f3, 50 Pound Filter f5, 50 Pound Filter f6, 50 Pound Filter f1, 50 Pound Filter f2, 50 Pound Filter f4","1","Charge: $30.00","$30.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Caribbean Jack's: 01/05/2026 12:00am | Performed"
"FF","50 Pound Filter f3, 50 Pound Filter f1, 50 Pound Filter f6, 50 Pound Filter f4, 50 Pound Filter f5, 50 Pound Filter f2","1","Charge: $30.00","$30.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Caribbean Jack's: 01/06/2026 12:00am | Performed"
"FF","50 Pound Filter f5, 50 Pound Filter f1, 50 Pound Filter f4, 50 Pound Filter f3, 50 Pound Filter f6, 50 Pound Filter f2","1","Charge: $30.00","$30.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Caribbean Jack's: 01/07/2026 12:00am | Performed"
"FF","50 Pound Dump f5, 50 Pound Dump f6, 50 Pound Dump f2, 50 Pound Dump f1, 50 Pound Dump f3, 50 Pound Dump f4","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","240.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Caribbean Jack's: 01/21/2026 12:00am | Performed"
"FF","50 Pound Filter f4, 50 Pound Filter f2, 50 Pound Filter f1, 50 Pound Filter f3, 50 Pound Filter f6, 50 Pound Filter f5","1","Charge: $30.00","$30.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Caribbean Jack's: 01/29/2026 12:00am | Performed"
"FF","50 Pound Filter f2, 50 Pound Filter f1, 50 Pound Filter f6, 50 Pound Dump f5, 50 Pound Dump f4, 50 Pound Dump f3","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Caribbean Jack's: 01/30/2026 12:00am | Performed"
"FF","50 Pound Filter f6, 50 Pound Filter f5, 50 Pound Filter f4, 50 Pound Filter f1, 50 Pound Filter f2, 50 Pound Filter f3","1","Charge: $30.00","$30.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Caribbean Jack's: 01/31/2026 12:00am | Performed"
"FF","50 Pound Filter f5, 50 Pound Filter f3, 50 Pound Filter f6, 50 Pound Filter f2, 50 Pound Filter f4, 50 Pound Filter f1","1","Charge: $30.00","$30.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Cast & Crew: 01/02/2026 12:00am | Performed"
"FF","50 Pound Filter f2, 50 Pound Filter f3, 50 Pound Filter f1","1","Charge: $100.00","$100.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$100.00"
"Cast & Crew: 01/09/2026 12:00am | Performed"
"FF","50 Pound Filter f3, 50 Pound Filter f1, 50 Pound Filter f2","1","Charge: $100.00","$100.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$100.00"
"Cast & Crew: 01/13/2026 12:00am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2, 50 Pound Dump f3","1","Charge: $100.00","$100.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$100.00"
"Cast & Crew: 01/27/2026 12:00am | Performed"
"FF","50 Pound Filter f2, 50 Pound Dump f3, 50 Pound Filter f1","1","Charge: $100.00","$100.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$100.00"
"Charlie Horse Restaurant: 01/01/2026 12:00am | Performed"
"FF","75 Pound Dump f2, 75 Pound Dump f3, 75 Pound Dump f1","1","Charge: $25.00","$25.00"
"FB","Total Waste Oil Collected (lbs)","180.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/02/2026 12:00am | Performed"
"FF","75 Pound Dump f2, 75 Pound Dump f1, 75 Pound Dump f3","1","Charge: $25.00","$25.00"
"FB","Total Waste Oil Collected (lbs)","180.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/03/2026 12:00am | Performed"
"FF","75 Pound Filter f2, 75 Pound Filter f1, 75 Pound Filter f3","1","Charge: $25.00","$25.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/04/2026 12:00am | Performed"
"FF","75 Pound Dump f2, 75 Pound Dump f1, 75 Pound Dump f3","1","Charge: $25.00","$25.00"
"FB","Total Waste Oil Collected (lbs)","180.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/05/2026 12:00am | Performed"
"FF","75 Pound Filter f2, 75 Pound Filter f3, 75 Pound Filter f1","1","Charge: $25.00","$25.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/06/2026 12:00am | Performed"
"FF","75 Pound Dump f3, 75 Pound Dump f2, 75 Pound Dump f1","1","Charge: $25.00","$25.00"
"FB","Total Waste Oil Collected (lbs)","180.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/07/2026 12:00am | Performed"
"FF","75 Pound Filter f1, 75 Pound Filter f2, 75 Pound Filter f3","1","Charge: $25.00","$25.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/08/2026 12:00am | Performed"
"FF","75 Pound Dump f3, 75 Pound Dump f2, 75 Pound Dump f1","1","Charge: $25.00","$25.00"
"FB","Total Waste Oil Collected (lbs)","180.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/09/2026 12:00am | Performed"
"FF","75 Pound Filter f1, 75 Pound Filter f3, 75 Pound Filter f2","1","Charge: $25.00","$25.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/10/2026 12:00am | Performed"
"FF","75 Pound Dump f3, 75 Pound Dump f2, 75 Pound Dump f1","1","Charge: $25.00","$25.00"
"FB","Total Waste Oil Collected (lbs)","180.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/11/2026 12:00am | Performed"
"FF","75 Pound Filter f2, 75 Pound Filter f3, 75 Pound Filter f1","1","Charge: $25.00","$25.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/12/2026 12:00am | Performed"
"FF","75 Pound Dump f3, 75 Pound Dump f2, 75 Pound Dump f1","1","Charge: $25.00","$25.00"
"FB","Total Waste Oil Collected (lbs)","180.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/13/2026 12:00am | Performed"
"FF","75 Pound Filter f1, 75 Pound Filter f3, 75 Pound Filter f2","1","Charge: $25.00","$25.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/14/2026 12:00am | Performed"
"FF","75 Pound Dump f2, 75 Pound Dump f1, 75 Pound Dump f3","1","Charge: $25.00","$25.00"
"FB","Total Waste Oil Collected (lbs)","180.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/15/2026 12:00am | Performed"
"FF","75 Pound Filter f3, 75 Pound Filter f1, 75 Pound Filter f2","1","Charge: $25.00","$25.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/16/2026 12:00am | Performed"
"FF","75 Pound Dump f1, 75 Pound Dump f2, 75 Pound Dump f3","1","Charge: $25.00","$25.00"
"FB","Total Waste Oil Collected (lbs)","180.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/17/2026 12:00am | Performed"
"FF","75 Pound Filter f3, 75 Pound Filter f2, 75 Pound Filter f1","1","Charge: $25.00","$25.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/18/2026 12:00am | Performed"
"FF","75 Pound Dump f2, 75 Pound Dump f3, 75 Pound Dump f1","1","Charge: $25.00","$25.00"
"FB","Total Waste Oil Collected (lbs)","180.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/19/2026 12:00am | Performed"
"FF","75 Pound Filter f3, 75 Pound Filter f1, 75 Pound Filter f2","1","Charge: $25.00","$25.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/20/2026 12:00am | Performed"
"FF","75 Pound Dump f3, 75 Pound Dump f2, 75 Pound Dump f1","1","Charge: $25.00","$25.00"
"FB","Total Waste Oil Collected (lbs)","180.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/21/2026 12:00am | Performed"
"FF","75 Pound Filter f3, 75 Pound Filter f1, 75 Pound Filter f2","1","Charge: $25.00","$25.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/22/2026 12:00am | Performed"
"FF","75 Pound Dump f2, 75 Pound Dump f3, 75 Pound Dump f1","1","Charge: $25.00","$25.00"
"FB","Total Waste Oil Collected (lbs)","180.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/23/2026 12:00am | Performed"
"FF","75 Pound Filter f1, 75 Pound Filter f3, 75 Pound Filter f2","1","Charge: $25.00","$25.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/24/2026 12:00am | Performed"
"FF","75 Pound Dump f2, 75 Pound Dump f3, 75 Pound Dump f1","1","Charge: $25.00","$25.00"
"FB","Total Waste Oil Collected (lbs)","180.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/25/2026 12:00am | Performed"
"FF","75 Pound Dump f3, 75 Pound Dump f1, 75 Pound Dump f2","1","Charge: $25.00","$25.00"
"FB","Total Waste Oil Collected (lbs)","180.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/26/2026 12:00am | Performed"
"FF","75 Pound Filter f1, 75 Pound Filter f3, 75 Pound Filter f2","1","Charge: $25.00","$25.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/27/2026 12:00am | Performed"
"FF","75 Pound Dump f2, 75 Pound Dump f1, 75 Pound Dump f3","1","Charge: $25.00","$25.00"
"FB","Total Waste Oil Collected (lbs)","180.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/28/2026 12:00am | Performed"
"FF","75 Pound Filter f3, 75 Pound Filter f2, 75 Pound Filter f1","1","Charge: $25.00","$25.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Charlie Horse Restaurant: 01/29/2026 12:00am | Performed"
"FF","75 Pound Dump f2, 75 Pound Dump f3, 75 Pound Dump f1","1","Charge: $25.00","$25.00"
"FB","Total Waste Oil Collected (lbs)","180.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$25.00"
"Chumley's Depot: 01/05/2026 01:20pm | Performed"
"FF","50 Pound Dump f1, 50 Pound Filter f2","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Chumley's Depot: 01/08/2026 11:33am | Performed"
"FF","50 Pound Filter f2, 50 Pound Dump f1","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Chumley's Depot: 01/12/2026 11:45am | Performed"
"FF","50 Pound Dump f1, 50 Pound Filter f2","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Chumley's Depot: 01/15/2026 09:15am | Performed"
"FF","50 Pound Dump f1, 50 Pound Filter f2","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Chumley's Depot: 01/19/2026 09:39pm | Performed"
"FF","50 Pound Filter f2, 50 Pound Dump f1","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Chumley's Depot: 01/22/2026 09:07am | Performed"
"FF","50 Pound Filter f2, 50 Pound Dump f1","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Chumley's Depot: 01/26/2026 03:05pm | Performed"
"FF","50 Pound Filter f1, 50 Pound Dump f2","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Chumley's Depot: 01/29/2026 10:46am | Performed"
"FF","50 Pound Dump f1, 50 Pound Filter f2","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"Clancy's Cantina: 01/14/2026 12:00am | Performed"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$0.00"
"COA: 01/02/2026 06:59am | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f2","1","Charge: $60.00","$60.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"COA: 01/06/2026 01:24pm | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $60.00","$60.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$60.00"
"COA: 01/09/2026 11:36am | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f2","1","Charge: $60.00","$60.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
